thetas_q1,thetas_q2,thetas_q3,thetas_q4,thetas_nosacq
5.989598308980867,3.25899401191565,1.7132376650639736,3.3723339177359137,4
3.105722919282382,1.7233434935283083,1.282631894600621,1.6802081714281265,1.7930439493262056
-2.205188177759489,-0.561553759570984,0.17897448726077916,0.9475807351955495,-1.0964478965801352
4.556035872838833,4.932924806623758,4.697044664486503,4.955680971120058,3.6226271256158418
2.347282693058642,-0.561553759570984,0.17897448726077908,1.6802081714281263,1.7930439493262056
3.871596154966928,4.932924806623758,2.710696580507311,3.372333917735914,2.3993013622035724
2.347282693058642,0.23346181225954277,0.8894533957494561,3.3723339177359137,2.3993013622035724
2.347282693058642,0.23346181225954277,0.8894533957494563,2.5254212110275147,1.793043949326205
5.989598308980866,4.932924806623758,4.697044664486503,4.133861869873089,4
4.556035872838833,2.480413466199178,4.697044664486502,3.3723339177359133,3.6226271256158418
3.105722919282382,1.7233434935283085,1.7132376650639736,2.5254212110275147,2.3993013622035724
-2.898592630016884,0.23346181225954277,0.178974487260779,-0.4974053762019176,-1.6880111966274813
1.0170537418581431,0.992586116546297,2.1881019049027453,2.5254212110275147,1.2217128745022474
4.556035872838833,6.352122307965863,6.027456507272139,6.297724732917256,4
4.556035872838833,2.480413466199178,3.2828341041553126,4.133861869873089,3.622627125615842
1.0170537418581433,-0.561553759570984,3.282834104155313,0.9475807351955495,1.7930439493262051
0.29399690035068565,-2.054659926352182,0.8894533957494561,-0.49740537620191727,0.6678784905927533
7.301303334436146,6.352122307965863,4.697044664486502,6.297724732917256,4
2.347282693058642,1.7233434935283085,1.7132376650639736,2.5254212110275147,1.7930439493262051
5.219849214740492,6.352122307965863,3.9194249210558283,6.297724732917256,4
3.871596154966928,3.2589940119156497,2.71069658050731,4.955680971120058,3.0172006287433164
5.219849214740492,0.23346181225954277,1.282631894600621,3.372333917735914,3.6226271256158427
0.29399690035068515,-2.054659926352182,1.2826318946006203,0.24612621166771567,1.2217128745022483
5.219849214740492,4.93292480662376,0.8894533957494564,6.297724732917256,4
5.219849214740493,0.9925861165462971,2.7106965805073115,4.133861869873088,4
7.301303334436146,6.352122307965863,6.027456507272139,6.297724732917256,4
2.3472826930586415,4.0450676394623,2.1881019049027453,4.133861869873089,1.7930439493262058
5.989598308980866,3.2589940119156506,3.919424921055827,4.133861869873091,3.017200628743316
3.1057229192823814,0.2334618122595433,1.7132376650639733,0.24612621166771567,1.221712874502248
1.6716675460643642,2.480413466199178,1.282631894600621,2.5254212110275147,1.7930439493262051
3.105722919282382,1.7233434935283087,0.8894533957494563,0.9475807351955494,2.3993013622035724
2.347282693058642,6.352122307965863,3.919424921055827,1.6802081714281274,3.017200628743316
5.989598308980864,6.352122307965863,6.027456507272139,6.297724732917256,4
7.301303334436146,6.352122307965863,2.710696580507311,4.133861869873089,4
3.871596154966928,0.2334618122595433,3.2828341041553126,2.5254212110275147,3.017200628743316
5.989598308980867,6.352122307965863,6.027456507272139,4.955680971120057,4
3.105722919282382,2.480413466199178,1.7132376650639731,4.133861869873089,2.3993013622035724
-0.5858956035530537,0.2334618122595433,1.282631894600621,0.24612621166771567,0.10068266874625055
5.219849214740492,0.992586116546297,2.710696580507311,2.5254212110275147,4
5.219849214740491,2.480413466199178,1.7132376650639733,3.3723339177359137,3.6226271256158418
3.105722919282382,0.992586116546297,2.1881019049027453,2.5254212110275147,2.3993013622035724
5.989598308980863,1.7233434935283085,1.2826318946006208,3.372333917735913,4
5.989598308980864,6.352122307965863,4.697044664486502,6.297724732917256,4
1.0170537418581436,1.7233434935283087,0.5247277587132821,0.24612621166771556,0.1006826687462506
0.29399690035068565,-0.561553759570984,1.282631894600621,3.372333917735914,0.10068266874625055
5.219849214740492,2.4804134661991784,3.9194249210558283,1.6802081714281265,3.0172006287433155
2.347282693058642,1.7233434935283078,1.7132376650639736,2.5254212110275147,1.7930439493262051
4.556035872838833,4.0450676394623,0.8894533957494561,3.3723339177359137,3.6226271256158418
3.105722919282382,1.7233434935283085,2.1881019049027453,2.5254212110275147,2.3993013622035724
7.301303334436146,6.352122307965863,3.2828341041553144,3.3723339177359137,4
7.301303334436146,6.352122307965863,4.697044664486503,4.1338618698730905,4
3.105722919282382,2.4804134661991784,1.2826318946006205,3.3723339177359137,3.622627125615842
1.0170537418581438,0.2334618122595433,0.17897448726077902,0.9475807351955495,0.6678784905927536
1.671667546064364,-2.878607368806719,0.17897448726077886,3.372333917735914,2.3993013622035724
5.219849214740491,4.932924806623758,2.7106965805073107,4.133861869873091,3.6226271256158418
1.6716675460643642,-2.054659926352182,1.7132376650639736,0.9475807351955493,1.7930439493262054
7.301303334436146,2.480413466199178,4.697044664486503,4.955680971120058,4
3.105722919282382,2.480413466199178,1.7132376650639736,2.5254212110275147,2.3993013622035724
2.347282693058642,0.9925861165462969,1.7132376650639736,2.5254212110275147,2.3993013622035724
1.6716675460643646,0.992586116546297,1.7132376650639736,1.6802081714281278,1.7930439493262056
5.989598308980863,4.0450676394622995,3.282834104155313,2.5254212110275147,3.622627125615842
7.301303334436146,6.352122307965863,4.697044664486502,4.133861869873089,4
4.556035872838832,1.7233434935283085,1.7132376650639736,2.5254212110275147,3.0172006287433164
3.8715961549669275,2.4804134661991766,3.9194249210558265,2.5254212110275147,3.622627125615843
3.871596154966927,-1.3221750539785613,0.8894533957494564,3.372333917735914,3.6226271256158418
1.6716675460643642,0.2334618122595433,0.8894533957494561,-0.4974053762019176,1.221712874502248
3.105722919282382,1.7233434935283085,1.7132376650639736,2.5254212110275147,2.3993013622035724
1.0170537418581431,-0.561553759570984,1.282631894600621,0.24612621166771548,0.6678784905927537
3.871596154966927,-1.3221750539785622,0.5247277587132821,3.372333917735914,2.399301362203573
-0.5858956035530537,0.992586116546297,1.282631894600621,0.9475807351955495,-0.49471149259228153
4.556035872838833,3.25899401191565,3.2828341041553135,4.133861869873089,4
5.989598308980866,4.0450676394623,3.919424921055827,4.133861869873089,4
7.301303334436146,3.2589940119156497,3.282834104155314,4.955680971120058,4
1.6716675460643637,0.9925861165462969,1.282631894600621,2.5254212110275147,1.2217128745022485
5.989598308980863,-2.054659926352182,3.9194249210558274,0.9475807351955499,4
2.347282693058642,-0.561553759570984,0.17897448726077905,-0.4974053762019176,1.2217128745022479
0.29399690035068565,-1.3221750539785613,0.8894533957494563,0.947580735195549,0.6678784905927531
5.219849214740493,0.9925861165462969,2.71069658050731,0.947580735195549,3.622627125615842
5.219849214740492,4.0450676394623,6.027456507272139,6.297724732917256,4
3.871596154966928,4.932924806623757,3.919424921055827,4.133861869873091,3.017200628743316
-0.5858956035530537,-0.5615537595709847,-0.49239502419718645,-2.903906621277951,-1.0964478965801354
4.556035872838833,2.480413466199178,-0.15706011893758962,3.372333917735914,2.3993013622035724
-3.6919759053550414,-4.235617600731918,-2.0885664453454305,-0.4974053762019176,-2.3048459497795886
-1.468877633990277,-4.235617600731918,0.17897448726077908,-0.4974053762019176,-0.49471149259228153
0.29399690035068526,6.352122307965863,0.5247277587132819,0.24612621166771567,0.10068266874625055
1.6716675460643642,-0.5615537595709847,2.1881019049027453,4.133861869873089,1.7930439493262054
3.871596154966928,4.0450676394623,3.9194249210558283,4.133861869873089,3.017200628743316
5.219849214740491,6.352122307965863,3.282834104155313,3.3723339177359137,4
5.219849214740492,6.352122307965863,6.027456507272139,6.297724732917256,4
0.29399690035068565,-0.561553759570984,0.5247277587132821,1.6802081714281278,0.10068266874625083
1.0170537418581436,-0.561553759570984,0.17897448726077886,3.3723339177359137,1.221712874502248
1.671667546064364,-0.561553759570984,-0.1570601189375896,0.24612621166771567,1.2217128745022474
1.6716675460643642,-1.3221750539785613,2.1881019049027453,2.5254212110275147,1.7930439493262054
4.556035872838833,2.480413466199178,1.7132376650639731,2.5254212110275147,3.0172006287433164
3.1057229192823814,3.25899401191565,2.1881019049027453,4.133861869873089,3.017200628743316
3.105722919282382,0.2334618122595433,2.1881019049027453,3.3723339177359137,2.3993013622035724
-1.468877633990277,-1.3221750539785613,-0.1570601189375896,2.5254212110275147,-0.494711492592282
7.301303334436146,6.352122307965863,4.697044664486502,6.297724732917256,4
3.871596154966928,2.480413466199178,1.2826318946006205,1.6802081714281265,2.399301362203572
3.1057229192823814,1.7233434935283087,0.8894533957494561,1.6802081714281274,1.7930439493262058
1.6716675460643642,-0.5615537595709847,0.8894533957494561,1.6802081714281263,1.2217128745022474
3.105722919282381,0.23346181225954304,1.282631894600621,3.3723339177359137,3.017200628743316
-0.5858956035530537,-4.235617600731918,0.5247277587132819,-1.2686240952440135,-0.49471149259228153
3.871596154966928,4.0450676394623,1.7132376650639736,1.6802081714281265,2.3993013622035724
2.347282693058642,4.932924806623758,3.9194249210558283,6.297724732917256,3.0172006287433164
5.219849214740492,3.2589940119156497,3.2828341041553144,3.3723339177359146,4
2.3472826930586415,0.992586116546297,2.71069658050731,1.6802081714281265,1.7930439493262054
1.0170537418581433,1.7233434935283087,0.17897448726077902,1.6802081714281265,1.2217128745022485
-0.5858956035530537,-1.3221750539785613,0.8894533957494565,1.6802081714281263,0.10068266874625055
1.0170537418581431,-0.5615537595709847,2.188101904902745,0.24612621166771548,0.6678784905927537
-0.5858956035530537,-0.561553759570984,0.8894533957494561,-0.4974053762019176,-0.49471149259228153
1.0170537418581436,0.2334618122595433,1.7132376650639736,0.9475807351955493,1.2217128745022483
-0.5858956035530537,-2.054659926352182,-0.15706011893758948,1.6802081714281265,0.10068266874625045
-2.898592630016884,-1.3221750539785613,-0.49239502419718656,0.24612621166771548,-1.0964478965801354
0.29399690035068565,-0.561553759570984,1.7132376650639731,-0.4974053762019176,0.10068266874625036
3.1057229192823805,4.0450676394622995,3.919424921055827,3.3723339177359146,3.017200628743316
4.556035872838832,2.480413466199178,1.7132376650639736,3.3723339177359133,3.017200628743316
4.556035872838833,4.0450676394623,4.697044664486502,4.955680971120058,4
3.1057229192823814,2.480413466199178,0.5247277587132817,0.9475807351955493,2.3993013622035724
0.29399690035068526,-0.5615537595709841,1.282631894600621,2.5254212110275147,0.10068266874625055
-0.5858956035530537,-0.561553759570984,0.5247277587132823,0.9475807351955495,-0.49471149259228153
1.671667546064364,0.2334618122595433,3.2828341041553135,2.5254212110275147,1.7930439493262054
2.347282693058642,-2.054659926352182,2.1881019049027457,2.5254212110275147,2.3993013622035724
3.105722919282382,2.480413466199178,1.7132376650639736,2.5254212110275147,2.3993013622035724
2.347282693058642,0.23346181225954268,-0.1570601189375897,4.133861869873089,3.6226271256158427
5.989598308980867,4.932924806623758,4.697044664486502,4.133861869873089,4
3.105722919282382,0.2334618122595433,1.282631894600621,0.9475807351955498,1.7930439493262056
-3.6919759053550414,-4.235617600731918,1.282631894600621,0.24612621166771548,-1.6880111966274813
1.671667546064364,0.992586116546297,0.5247277587132816,2.5254212110275147,1.2217128745022485
7.301303334436146,4.0450676394623,3.282834104155313,3.3723339177359137,4
0.2939969003506848,0.9925861165462968,0.8894533957494566,0.947580735195549,0.6678784905927534
-2.898592630016884,-4.235617600731918,-1.6075102374507775,-2.903906621277951,-2.3048459497795886
2.347282693058642,0.9925861165462966,3.2828341041553126,1.6802081714281263,1.7930439493262051
2.347282693058642,4.0450676394623,2.1881019049027453,0.9475807351955498,1.7930439493262056
-0.5858956035530533,-4.235617600731918,-1.6075102374507777,-2.903906621277951,-1.0964478965801356
0.29399690035068515,0.992586116546297,0.8894533957494561,2.5254212110275147,1.2217128745022483
5.219849214740492,3.2589940119156497,2.71069658050731,2.5254212110275147,4
0.29399690035068554,-2.878607368806719,0.1789744872607791,-1.2686240952440135,0.6678784905927535
4.556035872838833,0.9925861165462971,3.2828341041553135,3.3723339177359137,4
4.556035872838833,-0.5615537595709847,3.919424921055827,1.6802081714281272,3.017200628743316
2.3472826930586415,1.7233434935283085,1.7132376650639736,3.3723339177359133,1.7930439493262054
-0.5858956035530536,1.7233434935283083,0.17897448726077908,3.3723339177359133,-0.49471149259228187
4.556035872838833,6.352122307965863,2.71069658050731,2.5254212110275134,2.399301362203572
3.1057229192823814,-0.561553759570984,2.1881019049027453,-0.49740537620191727,3.017200628743316
3.8715961549669284,0.2334618122595433,2.71069658050731,2.5254212110275147,2.3993013622035724
1.6716675460643642,2.480413466199178,1.7132376650639736,2.5254212110275147,1.7930439493262054
1.0170537418581431,-0.561553759570984,0.17897448726077905,0.2461262116677152,0.10068266874625083
1.0170537418581431,0.992586116546297,0.5247277587132815,0.9475807351955493,0.6678784905927531
0.29399690035068526,2.480413466199178,1.713237665063973,4.133861869873091,0.6678784905927532
4.556035872838833,0.992586116546297,3.9194249210558283,0.9475807351955493,2.3993013622035724
3.105722919282382,2.480413466199178,2.1881019049027453,2.5254212110275147,2.3993013622035724
-1.468877633990277,-0.561553759570984,-1.2021816976652124,0.9475807351955495,-1.0964478965801354
7.301303334436146,6.352122307965863,3.9194249210558274,4.133861869873091,4
-2.8985926300168843,-2.878607368806719,1.7132376650639736,0.2461262116677152,-1.0964478965801354
7.301303334436146,6.352122307965863,4.697044664486503,6.297724732917256,4
2.347282693058642,1.7233434935283085,3.2828341041553135,0.9475807351955493,3.017200628743316
3.105722919282382,6.352122307965863,3.9194249210558274,4.955680971120058,3.017200628743316
1.6716675460643646,1.7233434935283085,3.2828341041553135,0.24612621166771548,1.7930439493262056
7.301303334436146,6.352122307965863,6.027456507272139,6.297724732917256,4
5.219849214740493,3.25899401191565,1.7132376650639733,0.9475807351955498,2.3993013622035724
-0.5858956035530537,-0.561553759570984,0.5247277587132819,0.24612621166771556,-0.49471149259228153
5.989598308980863,4.932924806623758,3.919424921055828,4.955680971120058,4
-0.5858956035530537,-1.3221750539785613,-0.49239502419718656,-0.4974053762019176,-0.49471149259228153
-2.898592630016884,-2.878607368806719,-0.49239502419718667,-0.49740537620191716,-2.3048459497795886
-1.468877633990277,-1.3221750539785613,-1.6075102374507775,-2.0400752435953913,-1.0964478965801354
-5.026160955979968,-4.235617600731918,-1.6075102374507775,-2.0400752435953913,-3.050524879614153
-5.026160955979968,-4.235617600731918,-1.2021816976652124,-2.903906621277951,-3.050524879614153
-5.026160955979968,-2.054659926352182,-1.6075102374507775,-2.903906621277951,-2.3048459497795886
-3.6919759053550414,-1.3221750539785613,-1.2021816976652124,-2.0400752435953913,-1.6880111966274813
-5.026160955979968,-2.054659926352182,-1.6075102374507775,-2.0400752435953913,-3.050524879614153
3.105722919282382,2.480413466199177,2.1881019049027453,1.6802081714281265,2.3993013622035724
-5.026160955979968,-1.3221750539785615,-0.49239502419718634,-4.291590378728285,-4
1.0170537418581431,0.2334618122595433,0.8894533957494561,-0.4974053762019176,0.6678784905927537
3.105722919282382,0.2334618122595433,1.7132376650639736,1.6802081714281265,2.3993013622035724
4.556035872838833,3.25899401191565,2.1881019049027453,4.1338618698730905,3.6226271256158418
0.29399690035068565,-1.3221750539785615,0.5247277587132821,0.24612621166771548,0.10068266874625083
1.0170537418581433,-1.3221750539785615,0.8894533957494563,0.24612621166771528,1.7930439493262051
-0.5858956035530537,0.2334618122595433,0.5247277587132817,-0.4974053762019176,0.10068266874625045
3.871596154966928,3.2589940119156497,3.2828341041553126,4.133861869873089,3.6226271256158418
3.105722919282381,6.352122307965863,3.919424921055827,2.5254212110275147,3.017200628743316
-2.8985926300168843,-2.054659926352182,0.17897448726077914,0.9475807351955495,-1.0964478965801354
7.301303334436146,6.352122307965863,4.697044664486502,6.297724732917256,4
0.29399690035068565,-1.3221750539785615,0.8894533957494561,0.24612621166771556,0.10068266874625083
3.105722919282382,2.480413466199178,1.7132376650639736,2.5254212110275147,2.3993013622035724
3.105722919282382,3.2589940119156497,1.7132376650639736,0.9475807351955493,2.3993013622035724
5.219849214740491,2.480413466199177,3.9194249210558283,2.5254212110275147,3.017200628743316
5.989598308980863,4.0450676394622995,4.697044664486503,4.955680971120058,4
3.105722919282382,2.480413466199178,1.7132376650639736,2.5254212110275147,2.3993013622035724
3.8715961549669267,1.7233434935283085,1.713237665063973,4.133861869873089,3.017200628743316
2.347282693058642,6.352122307965863,1.2826318946006208,4.13386186987309,3.0172006287433164
5.989598308980867,6.352122307965863,4.697044664486503,4.133861869873089,4
-1.4688776339902763,-1.3221750539785613,-0.836701883952616,1.6802081714281263,-0.4947114925922815
7.301303334436146,6.352122307965863,6.027456507272139,6.297724732917256,4
7.301303334436146,6.352122307965863,6.027456507272139,6.297724732917256,4
5.219849214740493,6.352122307965863,6.027456507272139,6.297724732917256,4
4.556035872838833,2.480413466199178,1.7132376650639736,3.372333917735914,4
0.29399690035068565,-0.561553759570984,-0.15706011893758967,-0.4974053762019176,0.6678784905927533
5.219849214740491,4.0450676394623,6.027456507272139,4.1338618698730905,3.6226271256158418
-0.5858956035530537,0.9925861165462974,1.2826318946006197,0.9475807351955493,0.10068266874625055
-2.205188177759489,-4.235617600731918,-1.6075102374507775,-2.903906621277951,-1.6880111966274813
5.219849214740492,3.2589940119156497,2.1881019049027453,4.133861869873091,3.622627125615842
3.105722919282382,2.480413466199178,1.7132376650639736,2.5254212110275147,2.3993013622035724
3.105722919282382,2.480413466199178,2.710696580507311,4.133861869873091,3.017200628743316
5.989598308980863,4.0450676394622995,3.282834104155314,3.3723339177359146,4
5.989598308980864,3.2589940119156506,3.919424921055827,3.3723339177359137,4
3.871596154966928,4.932924806623758,0.1789744872607791,2.5254212110275147,1.793043949326205
7.301303334436146,3.2589940119156497,2.1881019049027453,3.3723339177359137,4
-0.5858956035530537,-0.561553759570984,-0.1570601189375897,0.9475807351955498,-0.49471149259228153
2.347282693058642,0.992586116546297,0.17897448726077894,4.133861869873089,1.7930439493262058
3.871596154966928,3.2589940119156506,4.697044664486502,4.133861869873089,3.6226271256158427
1.0170537418581433,3.25899401191565,-0.15706011893758962,-0.49740537620191766,0.6678784905927532
4.556035872838833,4.93292480662376,4.697044664486502,3.3723339177359137,3.622627125615842
-0.5858956035530537,0.992586116546297,-0.836701883952616,2.5254212110275147,0.6678784905927534
3.871596154966928,2.480413466199178,2.1881019049027453,0.9475807351955499,1.7930439493262056
5.219849214740493,6.352122307965863,2.710696580507311,6.297724732917256,4
0.29399690035068565,-0.561553759570984,2.710696580507311,-1.2686240952440144,0.6678784905927537
5.219849214740493,4.0450676394623,2.71069658050731,3.3723339177359133,3.622627125615842
2.347282693058642,0.9925861165462966,0.8894533957494563,0.947580735195549,2.3993013622035724
-1.4688776339902763,-1.3221750539785613,0.5247277587132814,1.6802081714281265,-0.4947114925922815
-2.205188177759489,0.23346181225954277,0.8894533957494565,2.5254212110275147,0.1006826687462503
1.6716675460643646,6.352122307965863,6.027456507272139,2.525421211027514,3.6226271256158427
5.989598308980867,6.352122307965863,4.697044664486503,4.955680971120058,4
4.556035872838833,3.25899401191565,2.1881019049027444,2.5254212110275147,4
5.219849214740493,6.352122307965863,4.697044664486503,6.297724732917256,4
2.347282693058642,3.2589940119156497,1.713237665063973,1.6802081714281265,1.2217128745022479
7.301303334436146,6.352122307965863,6.027456507272139,4.955680971120058,4
5.989598308980866,4.93292480662376,4.697044664486502,4.133861869873089,4
0.29399690035068515,-2.054659926352182,-0.15706011893758956,-2.903906621277951,-0.4947114925922818
7.301303334436146,4.0450676394623,2.71069658050731,3.3723339177359137,4
-0.5858956035530537,-0.561553759570984,0.8894533957494561,0.24612621166771548,-0.49471149259228153
2.347282693058642,1.7233434935283087,0.8894533957494561,3.3723339177359133,2.399301362203573
1.0170537418581433,-0.561553759570984,0.8894533957494561,0.9475807351955498,0.6678784905927537
2.3472826930586415,2.480413466199178,1.7132376650639736,2.5254212110275147,1.7930439493262054
-2.8985926300168843,-4.235617600731918,-2.7355207203786773,-2.0400752435953913,-3.050524879614153
1.6716675460643642,-1.3221750539785613,0.889453395749456,0.24612621166771548,1.7930439493262051
3.1057229192823814,-4.235617600731918,2.1881019049027457,3.372333917735914,3.017200628743316
1.0170537418581436,1.7233434935283078,1.7132376650639733,4.133861869873089,2.399301362203573
-3.6919759053550414,-4.235617600731918,-1.2021816976652124,-2.0400752435953913,-3.050524879614153
0.29399690035068515,2.480413466199178,2.1881019049027453,4.133861869873089,1.7930439493262051
7.301303334436146,1.723343493528308,2.188101904902745,3.3723339177359133,4
3.105722919282382,3.25899401191565,3.919424921055828,2.5254212110275147,3.017200628743316
0.29399690035068565,0.9925861165462969,2.1881019049027444,6.297724732917256,0.6678784905927531
2.347282693058642,2.480413466199177,6.027456507272139,3.3723339177359133,3.017200628743316
1.0170537418581436,0.2334618122595433,0.1789744872607791,0.9475807351955495,0.6678784905927532
3.105722919282382,2.480413466199178,1.7132376650639731,4.133861869873089,2.3993013622035724
1.0170537418581436,0.2334618122595428,1.713237665063973,3.3723339177359133,1.221712874502248
-0.5858956035530537,0.23346181225954277,-0.4923950241971866,1.6802081714281265,-0.494711492592282
3.105722919282382,4.0450676394623,3.9194249210558283,4.133861869873089,3.0172006287433164
3.1057229192823814,4.0450676394623,2.1881019049027453,6.297724732917256,2.399301362203573
3.105722919282382,6.352122307965863,1.7132376650639736,2.5254212110275147,3.017200628743316
5.219849214740493,4.0450676394623,3.282834104155313,2.5254212110275147,3.622627125615842
-1.4688776339902763,-2.054659926352182,-1.2021816976652124,-4.291590378728285,-0.4947114925922818
-2.898592630016884,0.2334618122595428,-0.15706011893758975,1.6802081714281263,-0.49471149259228187
3.105722919282382,0.23346181225954277,3.282834104155313,6.297724732917256,3.0172006287433164
5.219849214740492,2.480413466199178,4.697044664486502,4.955680971120058,4
5.219849214740493,6.352122307965863,2.7106965805073115,3.3723339177359137,3.622627125615842
7.301303334436146,6.352122307965863,6.027456507272139,6.297724732917256,4
5.219849214740493,3.2589940119156497,4.697044664486502,4.133861869873091,4
5.219849214740492,6.352122307965863,3.2828341041553126,4.955680971120058,4
3.871596154966928,0.23346181225954304,2.1881019049027444,3.3723339177359133,2.3993013622035724
